area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Farmington, NM",2000,113801,1.0899,1227,null,null,null,null
"Farmington, NM",2001,115745,1.7082,1944,1945,760,152,-119
"Farmington, NM",2002,119430,3.1837,3685,1982,765,149,1845
"Farmington, NM",2003,121553,1.7776,2123,1948,824,135,402
"Farmington, NM",2004,123179,1.3377,1626,1980,756,129,-174
"Farmington, NM",2005,124809,1.3233,1630,2053,775,141,-245
"Farmington, NM",2006,125028,0.1755,219,2107,788,142,-1686
"Farmington, NM",2007,126149,0.8966,1121,2237,864,133,-822
"Farmington, NM",2008,126905,0.5993,756,2104,851,132,-1287
"Farmington, NM",2009,129359,1.9337,2454,1951,860,130,463
"Farmington, NM",2010,130044,0.5295,685,457,201,4,-92
"Farmington, NM",2011,129649,-0.3037,-395,1922,880,-21,-1607
"Farmington, NM",2012,129677,0.0216,28,1865,895,-6,-942
"Farmington, NM",2013,129324,-0.2722,-353,1935,907,27,-1424
"Farmington, NM",2014,128958,-0.283,-366,1903,938,9,-1360
"Farmington, NM",2015,128125,-0.6459,-833,1857,1023,14,-1694
"Farmington, NM",2016,127772,-0.2755,-353,1742,1062,15,-1049
"Farmington, NM",2017,126926,-0.6621,-846,1700,1043,14,-1521
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Fayetteville, NC",1970,228478,null,null,null,null,null,null
"Fayetteville, NC",1971,231300,1.2351,2822,null,null,null,null
"Fayetteville, NC",1972,232800,0.6485,1500,null,null,null,null
"Fayetteville, NC",1973,238800,2.5773,6000,null,null,null,null
"Fayetteville, NC",1974,250900,5.067,12100,null,null,null,null
"Fayetteville, NC",1975,252900,0.7971,2000,null,null,null,null
"Fayetteville, NC",1976,257700,1.898,4800,null,null,null,null
"Fayetteville, NC",1977,262400,1.8238,4700,null,null,null,null
"Fayetteville, NC",1978,265200,1.0671,2800,null,null,null,null
"Fayetteville, NC",1979,263800,-0.5279,-1400,null,null,null,null
"Fayetteville, NC",1980,267543,1.4189,3743,null,null,null,null
"Fayetteville, NC",1981,270877,1.2462,3334,null,null,null,null
"Fayetteville, NC",1982,272471,0.5885,1594,5583,1365,null,null
"Fayetteville, NC",1983,276236,1.3818,3765,5722,1433,null,null
"Fayetteville, NC",1984,280454,1.527,4218,5683,1532,null,null
"Fayetteville, NC",1985,283286,1.0098,2832,5715,1560,null,null
"Fayetteville, NC",1986,284080,0.2803,794,5705,1580,null,null
"Fayetteville, NC",1987,288001,1.3802,3921,5647,1666,null,null
"Fayetteville, NC",1988,286942,-0.3677,-1059,5879,1743,null,null
"Fayetteville, NC",1989,294889,2.7695,7947,6128,1747,null,null
"Fayetteville, NC",1990,297569,0.9088,2680,4646,1320,null,null
"Fayetteville, NC",1991,302956,1.8103,5387,5728,1778,null,null
"Fayetteville, NC",1992,305176,0.7328,2220,6310,1838,357,-8715
"Fayetteville, NC",1993,314917,3.1919,9741,6265,1918,320,-177
"Fayetteville, NC",1994,318691,1.1984,3774,6220,1945,313,-5094
"Fayetteville, NC",1995,322543,1.2087,3852,6223,1898,351,-4182
"Fayetteville, NC",1996,324870,0.7215,2327,6127,2048,259,-4189
"Fayetteville, NC",1997,329662,1.4751,4792,6081,1986,266,-3055
"Fayetteville, NC",1998,331086,0.432,1424,6256,2040,274,-5695
"Fayetteville, NC",1999,334441,1.0133,3355,6455,2067,280,-4338
"Fayetteville, NC",2000,336609,0.6482,2168,null,null,null,null
"Fayetteville, NC",2001,339038,0.7216,2429,6240,2234,75,-2561
"Fayetteville, NC",2002,341482,0.7209,2444,6009,2288,-1812,2648
"Fayetteville, NC",2003,339823,-0.4858,-1659,6046,2273,-6187,6889
"Fayetteville, NC",2004,345748,1.7436,5925,5952,2387,3092,-4099
"Fayetteville, NC",2005,343493,-0.6522,-2255,6307,2264,213,-8179
"Fayetteville, NC",2006,348725,1.5232,5232,6072,2363,1613,-1847
"Fayetteville, NC",2007,350780,0.5893,2055,6737,2276,-288,-1194
"Fayetteville, NC",2008,355712,1.406,4932,6459,2372,681,-1458
"Fayetteville, NC",2009,362658,1.9527,6946,6408,2441,369,1691
"Fayetteville, NC",2010,366383,1.0271,3725,1597,593,480,5984
"Fayetteville, NC",2011,380366,3.8165,13983,6957,2580,723,562
"Fayetteville, NC",2012,380740,0.0983,374,6615,2588,3181,-6984
"Fayetteville, NC",2013,384464,0.9781,3724,6459,2681,1935,-1958
"Fayetteville, NC",2014,384360,-0.0271,-104,6816,2682,1675,-5984
"Fayetteville, NC",2015,384554,0.0505,194,6419,2738,2140,-5685
"Fayetteville, NC",2016,386646,0.544,2092,6395,2851,1416,-2864
"Fayetteville, NC",2017,386662,0.0041,16,6290,2925,835,-4197
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Fayetteville-Springdale-Rogers, AR-MO",1970,149656,null,null,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1971,155700,4.0386,6044,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1972,164600,5.7161,8900,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1973,169700,3.0984,5100,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1974,175500,3.4178,5800,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1975,178300,1.5954,2800,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1976,183500,2.9164,5200,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1977,190700,3.9237,7200,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1978,195500,2.517,4800,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1979,200800,2.711,5300,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1980,204899,2.0413,4099,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1981,206809,0.9322,1910,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1982,208135,0.6412,1326,3011,1847,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1983,211010,1.3813,2875,3113,1810,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1984,214918,1.852,3908,3164,1919,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1985,218411,1.6253,3493,3203,2007,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1986,221825,1.5631,3414,3263,2038,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1987,227055,2.3577,5230,3257,2103,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1988,230907,1.6965,3852,3384,2152,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1989,234537,1.5721,3630,3502,2112,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1990,239495,2.114,4958,2664,1544,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1991,250665,4.664,11170,3644,2142,null,null
"Fayetteville-Springdale-Rogers, AR-MO",1992,260143,3.7811,9478,3815,2238,103,6273
"Fayetteville-Springdale-Rogers, AR-MO",1993,273070,4.9692,12927,3942,2423,199,8173
"Fayetteville-Springdale-Rogers, AR-MO",1994,285563,4.575,12493,3993,2366,186,7459
"Fayetteville-Springdale-Rogers, AR-MO",1995,299657,4.9355,14094,4231,2455,215,8127
"Fayetteville-Springdale-Rogers, AR-MO",1996,312015,4.124,12358,4511,2453,341,7174
"Fayetteville-Springdale-Rogers, AR-MO",1997,321648,3.0874,9633,4926,2675,488,5203
"Fayetteville-Springdale-Rogers, AR-MO",1998,329438,2.4219,7790,4939,2682,362,2841
"Fayetteville-Springdale-Rogers, AR-MO",1999,338827,2.85,9389,4954,2704,323,3763
"Fayetteville-Springdale-Rogers, AR-MO",2000,347045,2.4254,8218,null,null,null,null
"Fayetteville-Springdale-Rogers, AR-MO",2001,358350,3.2575,11305,5517,2798,1662,4581
"Fayetteville-Springdale-Rogers, AR-MO",2002,367634,2.5908,9284,5798,2823,1610,4707
"Fayetteville-Springdale-Rogers, AR-MO",2003,379457,3.216,11823,6024,2833,1436,6777
"Fayetteville-Springdale-Rogers, AR-MO",2004,392694,3.4884,13237,6293,2926,1363,8834
"Fayetteville-Springdale-Rogers, AR-MO",2005,407987,3.8944,15293,6675,2845,1479,10002
"Fayetteville-Springdale-Rogers, AR-MO",2006,424016,3.9288,16029,7053,2884,1490,10282
"Fayetteville-Springdale-Rogers, AR-MO",2007,436539,2.9534,12523,7478,2958,1351,6520
"Fayetteville-Springdale-Rogers, AR-MO",2008,446592,2.3029,10053,7256,3041,1325,4255
"Fayetteville-Springdale-Rogers, AR-MO",2009,455143,1.9147,8551,7295,2961,1336,3449
"Fayetteville-Springdale-Rogers, AR-MO",2010,463204,1.7711,8061,1756,725,243,769
"Fayetteville-Springdale-Rogers, AR-MO",2011,475098,2.5678,11894,6937,3289,1196,4848
"Fayetteville-Springdale-Rogers, AR-MO",2012,484093,1.8933,8995,7208,3483,1143,4063
"Fayetteville-Springdale-Rogers, AR-MO",2013,492739,1.786,8646,6971,3485,955,4136
"Fayetteville-Springdale-Rogers, AR-MO",2014,502187,1.9174,9448,7147,3457,1261,4431
"Fayetteville-Springdale-Rogers, AR-MO",2015,513262,2.2054,11075,7197,3803,1423,6176
"Fayetteville-Springdale-Rogers, AR-MO",2016,525176,2.3212,11914,7453,3672,1485,6635
"Fayetteville-Springdale-Rogers, AR-MO",2017,537463,2.3396,12287,7482,3579,1478,6873
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Flagstaff, AZ",1970,48326,null,null,null,null,null,null
"Flagstaff, AZ",1971,53300,10.2926,4974,null,null,null,null
"Flagstaff, AZ",1972,58200,9.1932,4900,null,null,null,null
"Flagstaff, AZ",1973,61700,6.0137,3500,null,null,null,null
"Flagstaff, AZ",1974,64800,5.0243,3100,null,null,null,null
"Flagstaff, AZ",1975,69800,7.716,5000,null,null,null,null
"Flagstaff, AZ",1976,66400,-4.8711,-3400,null,null,null,null
"Flagstaff, AZ",1977,68900,3.7651,2500,null,null,null,null
"Flagstaff, AZ",1978,70800,2.7576,1900,null,null,null,null
"Flagstaff, AZ",1979,73400,3.6723,2600,null,null,null,null
"Flagstaff, AZ",1980,75008,2.1907,1608,null,null,null,null
"Flagstaff, AZ",1981,77794,3.7143,2786,null,null,null,null
"Flagstaff, AZ",1982,79156,1.7508,1362,1751,324,null,null
"Flagstaff, AZ",1983,81118,2.4786,1962,1788,330,null,null
"Flagstaff, AZ",1984,83640,3.1091,2522,1811,331,null,null
"Flagstaff, AZ",1985,84431,0.9457,791,1880,360,null,null
"Flagstaff, AZ",1986,87575,3.7238,3144,1887,381,null,null
"Flagstaff, AZ",1987,90380,3.203,2805,1917,388,null,null
"Flagstaff, AZ",1988,93355,3.2917,2975,1986,398,null,null
"Flagstaff, AZ",1989,95194,1.9699,1839,2003,395,null,null
"Flagstaff, AZ",1990,96591,1.4675,1397,1530,290,null,null
"Flagstaff, AZ",1991,99647,3.1639,3056,2004,419,null,null
"Flagstaff, AZ",1992,102498,2.8611,2851,1935,393,98,1124
"Flagstaff, AZ",1993,105570,2.9971,3072,1833,450,114,1495
"Flagstaff, AZ",1994,108680,2.9459,3110,1787,429,107,1571
"Flagstaff, AZ",1995,110954,2.0924,2274,1748,464,92,820
"Flagstaff, AZ",1996,112686,1.561,1732,1761,503,110,268
"Flagstaff, AZ",1997,114444,1.5601,1758,1802,419,118,165
"Flagstaff, AZ",1998,114874,0.3757,430,1830,475,104,-1097
"Flagstaff, AZ",1999,115307,0.3769,433,1880,464,95,-1110
"Flagstaff, AZ",2000,116320,0.8785,1013,null,null,null,null
"Flagstaff, AZ",2001,118283,1.6876,1963,1847,526,245,-358
"Flagstaff, AZ",2002,121308,2.5574,3025,1921,604,241,1123
"Flagstaff, AZ",2003,122882,1.2975,1574,1903,579,216,-181
"Flagstaff, AZ",2004,125117,1.8188,2235,1945,649,207,406
"Flagstaff, AZ",2005,127025,1.525,1908,2111,633,224,-122
"Flagstaff, AZ",2006,128695,1.3147,1670,2029,653,222,-293
"Flagstaff, AZ",2007,130442,1.3575,1747,2142,584,202,-320
"Flagstaff, AZ",2008,131853,1.0817,1411,2050,710,197,-561
"Flagstaff, AZ",2009,133477,1.2317,1624,2065,696,200,-185
"Flagstaff, AZ",2010,134421,0.7072,944,430,165,25,-101
"Flagstaff, AZ",2011,134181,-0.1785,-240,1801,719,61,-1599
"Flagstaff, AZ",2012,136002,1.3571,1821,1726,729,104,688
"Flagstaff, AZ",2013,136448,0.3279,446,1682,741,140,-624
"Flagstaff, AZ",2014,137209,0.5577,761,1664,710,184,-359
"Flagstaff, AZ",2015,138682,1.0735,1473,1677,786,211,369
"Flagstaff, AZ",2016,140079,1.0073,1397,1587,896,215,488
"Flagstaff, AZ",2017,140776,0.4976,697,1615,888,212,-241
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Flint, MI",1970,445589,null,null,null,null,null,null
"Flint, MI",1971,448300,0.6084,2711,null,null,null,null
"Flint, MI",1972,448700,0.0892,400,null,null,null,null
"Flint, MI",1973,451800,0.6909,3100,null,null,null,null
"Flint, MI",1974,450200,-0.3541,-1600,null,null,null,null
"Flint, MI",1975,446800,-0.7552,-3400,null,null,null,null
"Flint, MI",1976,444900,-0.4252,-1900,null,null,null,null
"Flint, MI",1977,446500,0.3596,1600,null,null,null,null
"Flint, MI",1978,449600,0.6943,3100,null,null,null,null
"Flint, MI",1979,451100,0.3336,1500,null,null,null,null
"Flint, MI",1980,450449,-0.1443,-651,null,null,null,null
"Flint, MI",1981,442878,-1.6808,-7571,null,null,null,null
"Flint, MI",1982,437115,-1.3013,-5763,7249,3288,null,null
"Flint, MI",1983,432600,-1.0329,-4515,6840,3358,null,null
"Flint, MI",1984,430254,-0.5423,-2346,6621,3396,null,null
"Flint, MI",1985,431268,0.2357,1014,6700,3378,null,null
"Flint, MI",1986,433037,0.4102,1769,6754,3424,null,null
"Flint, MI",1987,433335,0.0688,298,6679,3550,null,null
"Flint, MI",1988,430096,-0.7475,-3239,6685,3569,null,null
"Flint, MI",1989,428946,-0.2674,-1150,7015,3484,null,null
"Flint, MI",1990,430459,0.3527,1513,5495,2573,null,null
"Flint, MI",1991,431184,0.1684,725,7564,3428,null,null
"Flint, MI",1992,430944,-0.0557,-240,7392,3784,166,-3483
"Flint, MI",1993,430702,-0.0562,-242,7115,3668,177,-3396
"Flint, MI",1994,430742,0.0093,40,6760,3705,145,-2716
"Flint, MI",1995,432261,0.3526,1519,6565,3694,119,-1031
"Flint, MI",1996,433302,0.2408,1041,6390,3852,228,-1240
"Flint, MI",1997,432978,-0.0748,-324,6448,3790,279,-2927
"Flint, MI",1998,433160,0.042,182,6272,3813,137,-2168
"Flint, MI",1999,434409,0.2883,1249,6462,3877,114,-904
"Flint, MI",2000,436141,0.3987,1732,null,null,null,null
"Flint, MI",2001,438584,0.5601,2443,6369,3928,244,-1241
"Flint, MI",2002,440062,0.337,1478,6226,4027,230,-1112
"Flint, MI",2003,441689,0.3697,1627,6260,3893,194,-1122
"Flint, MI",2004,442534,0.1913,845,6296,4013,193,-1778
"Flint, MI",2005,442508,-0.0059,-26,6060,3918,192,-2568
"Flint, MI",2006,441164,-0.3037,-1344,6001,4032,194,-3688
"Flint, MI",2007,438109,-0.6925,-3055,6076,3904,178,-5711
"Flint, MI",2008,433082,-1.1474,-5027,5966,3969,175,-7527
"Flint, MI",2009,427989,-1.176,-5093,5766,3993,180,-6767
"Flint, MI",2010,425790,-0.5138,-2199,1314,1105,59,-1163
"Flint, MI",2011,421901,-0.9134,-3889,5216,4145,185,-4368
"Flint, MI",2012,418054,-0.9118,-3847,4968,4197,168,-4862
"Flint, MI",2013,415489,-0.6136,-2565,4915,4227,150,-3436
"Flint, MI",2014,412673,-0.6778,-2816,5036,4440,163,-3603
"Flint, MI",2015,410249,-0.5874,-2424,4817,4696,176,-2715
"Flint, MI",2016,408607,-0.4002,-1642,4779,4453,177,-2141
"Flint, MI",2017,407385,-0.2991,-1222,4675,4444,176,-1624
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Florence, SC",1970,143078,null,null,null,null,null,null
"Florence, SC",1971,145600,1.7627,2522,null,null,null,null
"Florence, SC",1972,147000,0.9615,1400,null,null,null,null
"Florence, SC",1973,151900,3.3333,4900,null,null,null,null
"Florence, SC",1974,157600,3.7525,5700,null,null,null,null
"Florence, SC",1975,160900,2.0939,3300,null,null,null,null
"Florence, SC",1976,162300,0.8701,1400,null,null,null,null
"Florence, SC",1977,166500,2.5878,4200,null,null,null,null
"Florence, SC",1978,169100,1.5616,2600,null,null,null,null
"Florence, SC",1979,171800,1.5967,2700,null,null,null,null
"Florence, SC",1980,172880,0.6286,1080,null,null,null,null
"Florence, SC",1981,174072,0.6895,1192,null,null,null,null
"Florence, SC",1982,174401,0.189,329,2814,1495,null,null
"Florence, SC",1983,173824,-0.3308,-577,2689,1530,null,null
"Florence, SC",1984,174898,0.6179,1074,2627,1564,null,null
"Florence, SC",1985,175430,0.3042,532,2625,1610,null,null
"Florence, SC",1986,175210,-0.1254,-220,2615,1688,null,null
"Florence, SC",1987,174806,-0.2306,-404,2609,1679,null,null
"Florence, SC",1988,174734,-0.0412,-72,2661,1698,null,null
"Florence, SC",1989,175658,0.5288,924,2802,1765,null,null
"Florence, SC",1990,176195,0.3057,537,2150,1354,null,null
"Florence, SC",1991,179519,1.8865,3324,2964,1847,null,null
"Florence, SC",1992,182044,1.4065,2525,2857,1738,40,1372
"Florence, SC",1993,184186,1.1766,2142,2765,1878,43,1188
"Florence, SC",1994,185744,0.8459,1558,2706,1846,41,651
"Florence, SC",1995,187778,1.0951,2034,2661,1862,66,1134
"Florence, SC",1996,188929,0.613,1151,2562,1861,90,345
"Florence, SC",1997,190674,0.9236,1745,2670,1948,78,869
"Florence, SC",1998,191680,0.5276,1006,2764,2029,66,157
"Florence, SC",1999,192641,0.5014,961,2781,2017,33,-26
"Florence, SC",2000,193155,0.2668,514,null,null,null,null
"Florence, SC",2001,194240,0.5617,1085,2787,2084,133,-92
"Florence, SC",2002,195590,0.695,1350,2761,2020,121,244
"Florence, SC",2003,197053,0.748,1463,2772,1996,98,265
"Florence, SC",2004,198010,0.4857,957,2780,2073,120,-169
"Florence, SC",2005,199167,0.5843,1157,2775,2077,124,11
"Florence, SC",2006,200913,0.8767,1746,2815,2057,126,542
"Florence, SC",2007,202246,0.6635,1333,2927,2066,107,83
"Florence, SC",2008,203805,0.7708,1559,2770,2112,111,456
"Florence, SC",2009,204825,0.5005,1020,2761,2165,111,-284
"Florence, SC",2010,205566,0.3618,741,608,483,22,-30
"Florence, SC",2011,205822,0.1245,256,2613,2272,90,-258
"Florence, SC",2012,206146,0.1574,324,2630,2200,51,-132
"Florence, SC",2013,206066,-0.0388,-80,2577,2429,30,-228
"Florence, SC",2014,206525,0.2227,459,2504,2202,71,124
"Florence, SC",2015,206307,-0.1056,-218,2575,2284,85,-575
"Florence, SC",2016,205818,-0.237,-489,2481,2340,91,-718
"Florence, SC",2017,205831,0.0063,13,2448,2345,92,-172
area,year,population,percentChange,totalPopulationChange,births,deaths,internationalImmigration,domesticMigration
"Florence-Muscle Shoals, AL",1970,117743,null,null,null,null,null,null
"Florence-Muscle Shoals, AL",1971,120600,2.4265,2857,null,null,null,null
"Florence-Muscle Shoals, AL",1972,121600,0.8292,1000,null,null,null,null
"Florence-Muscle Shoals, AL",1973,123600,1.6447,2000,null,null,null,null
"Florence-Muscle Shoals, AL",1974,124200,0.4854,600,null,null,null,null
"Florence-Muscle Shoals, AL",1975,126400,1.7713,2200,null,null,null,null
"Florence-Muscle Shoals, AL",1976,127900,1.1867,1500,null,null,null,null
"Florence-Muscle Shoals, AL",1977,130200,1.7983,2300,null,null,null,null
"Florence-Muscle Shoals, AL",1978,131800,1.2289,1600,null,null,null,null
"Florence-Muscle Shoals, AL",1979,134600,2.1244,2800,null,null,null,null
"Florence-Muscle Shoals, AL",1980,135065,0.3455,465,null,null,null,null
"Florence-Muscle Shoals, AL",1981,136104,0.7693,1039,null,null,null,null
"Florence-Muscle Shoals, AL",1982,135139,-0.709,-965,1824,1120,null,null
"Florence-Muscle Shoals, AL",1983,134050,-0.8058,-1089,1726,1112,null,null
"Florence-Muscle Shoals, AL",1984,133488,-0.4192,-562,1736,1125,null,null
"Florence-Muscle Shoals, AL",1985,133350,-0.1034,-138,1773,1161,null,null
"Florence-Muscle Shoals, AL",1986,132653,-0.5227,-697,1762,1194,null,null
"Florence-Muscle Shoals, AL",1987,131839,-0.6136,-814,1715,1215,null,null
"Florence-Muscle Shoals, AL",1988,131132,-0.5363,-707,1718,1270,null,null
"Florence-Muscle Shoals, AL",1989,130762,-0.2822,-370,1769,1270,null,null
"Florence-Muscle Shoals, AL",1990,131327,0.4321,565,1342,932,null,null
"Florence-Muscle Shoals, AL",1991,133733,1.8321,2406,1786,1288,null,null
"Florence-Muscle Shoals, AL",1992,135174,1.0775,1441,1754,1346,17,485
"Florence-Muscle Shoals, AL",1993,136971,1.3294,1797,1722,1362,29,851
"Florence-Muscle Shoals, AL",1994,137786,0.595,815,1741,1454,28,-39
"Florence-Muscle Shoals, AL",1995,138962,0.8535,1176,1810,1366,41,139
"Florence-Muscle Shoals, AL",1996,140318,0.9758,1356,1699,1500,47,550
"Florence-Muscle Shoals, AL",1997,141339,0.7276,1021,1738,1399,31,47
"Florence-Muscle Shoals, AL",1998,142041,0.4967,702,1731,1410,37,-204
"Florence-Muscle Shoals, AL",1999,142305,0.1859,264,1782,1416,36,-618
"Florence-Muscle Shoals, AL",2000,142950,0.4533,645,null,null,null,null
"Florence-Muscle Shoals, AL",2001,142584,-0.256,-366,1633,1603,83,-743
"Florence-Muscle Shoals, AL",2002,142163,-0.2953,-421,1595,1505,74,-798
"Florence-Muscle Shoals, AL",2003,142382,0.154,219,1557,1529,58,-79
"Florence-Muscle Shoals, AL",2004,143112,0.5127,730,1567,1514,78,356
"Florence-Muscle Shoals, AL",2005,143717,0.4227,605,1502,1605,77,382
"Florence-Muscle Shoals, AL",2006,144707,0.6889,990,1581,1598,82,665
"Florence-Muscle Shoals, AL",2007,145593,0.6123,886,1692,1593,72,526
"Florence-Muscle Shoals, AL",2008,146675,0.7432,1082,1607,1650,72,676
"Florence-Muscle Shoals, AL",2009,146952,0.1889,277,1620,1629,73,362
"Florence-Muscle Shoals, AL",2010,147137,0.1259,185,401,357,23,74
"Florence-Muscle Shoals, AL",2011,147137,0,0,1554,1768,76,34
